Tochinishiki,Y,196003,14,Y1e,1385.6538606508489
Masurao,S,198705,3,K1e,1270.2573372266602
Hananoumi,K,198705,8,K1w,1215.6869625855397
Koryu,M4w,198611,1,M4w,1054.2346812027351
Fujinokawa,M3e,198603,1,M7e,1112.1560467598201
Sekinohana,J11e,198311,4,J11e,936.3906139029252
Konishiki,O,199205,4,O1e,1472.1992661489212
Maenoshin,K,198707,15,M8e,1104.0878651459839
Hiyama,J12e,198401,1,J12e,935.515696008347
Futahaguro,Y,198701,12,Y1w,1488.7451535522932
Hanaryu,J12e,198401,4,J13w,903.6406028778068
Kotogaume,S,198911,5,S1e,1345.562721456853
Hanaarashi,J9e,198407,9,J12e,931.5659448135374
Mitoizumi,S,198911,13,K1e,1310.5990700254013
Wakatsukuba,J8w,198405,14,J11w,924.6270353643586
Fujinosato,J13e,198403,14,NULL,938.1082571548985
Terao,S,199001,3,S2eHD,1285.4196834765053
Sasshunada,M1w,198707,2,M6e,1077.3182762051017
Misugisato,K,199207,5,K1w,1230.4380084012992
Tenkoyama,J13e,198409,3,J13e,929.0204912958031
Iyozakura,J11e,198411,2,J11e,929.2041700475469
Fujinoshin,M1e,198907,3,M6e,1069.0461055416556
Takanofuji,K,199005,15,M9e,1095.8034419111466
Tochinohana,J4e,198603,11,J8e,957.5184495701793
Kotoinazuma,K,199511,7,K1e,1155.102911818212
Tachinofuji,J11e,198503,13,NULL,921.185046037839
Takuetsuyama,J5w,198511,13,J5w,964.1582069481574
Ojishi,J11w,198507,6,NULL,894.0114702982273
Otaka,J4w,198601,10,J4w,983.5871301377061
Kototsubaki,M3w,199211,12,M14e,1129.187820313851
Kirinishiki,M2e,199205,15,M6w,1130.4562212033825
Iwatefuji,J6e,198901,15,J12w,951.9213224644702
Ryogoku,K,199007,6,M3e,1235.0346076554292
Wakanoumi,J4e,198609,2,J4e,982.9114633910059
Enazakura,M1w,198803,5,M3e,1097.1708857207182
Tamakirin,J6w,198611,3,J9w,963.4144503675667
Tochinowaka,S,199203,13,K1e,1345.8440195435428
Saganobori,M14e,198809,10,J1e,985.8237297324662
Kotofuji,S,199107,13,M13e,1187.4802378027136
Kitakachidoki,M3w,199403,6,M3w,1114.81505161673
Morinosato,J9e,198705,13,J13e,935.4833947711968
Ishinriki,J1w,198809,8,J6e,986.3422902111656
Nankairyu,M2w,198809,5,M5w,1110.4613457775138
Akinoshima,S,199007,8,S1e,1307.3797911406743
Toyonoumi,M1w,199209,8,M1w,1160.3193962820465
Kitafubuki,J9e,198709,12,NULL,933.2042540554628
Fukuryudake,J12e,198711,2,J12e,905.7228220452243
Hananofuji,J1w,198811,4,J1e,997.0140102382684
Kasugafuji,M1e,199407,8,M3e,1100.7193659170905
Daizen,K,199405,14,M4w,1149.7435918836568
Kiraiho,M4e,199209,1,M4w,1117.6984573221869
Dairyu,J4e,199503,12,J8e,986.0769757481027
Kotonishiki,S,199111,14,K1w,1349.738042361137
Tsunenoyama,M12e,199205,10,M15e,1022.5230281545837
Kiyononada,J13w,198803,6,J13w,925.2702389621406
Dewanokuni,J3w,198901,4,J3w,975.1010361928824
Hidenohana,J5e,198805,16,J13w,979.0237531665558
Kyokudozan,K,199211,1,K1w,1212.0469645850799
Tachihikari,M15w,199207,8,M15w,993.5609335830045
Takanomine,M12e,198901,15,J1w,999.845643941328
Owakamatsu,M13w,199007,9,M13w,1041.1112031721154
Komafudo,M13w,199211,14,J12e,999.5949192934686
Kyokugozan,M9e,199007,10,M9e,1024.3826120066158
Asahisato,M14w,199005,6,J1e,1033.290742064619
Kushimaumi,M1e,199303,12,M2w,1213.1758500242527
Zenshinyama,J2e,199703,11,J5e,992.2634102459679
Takatoriki,S,199611,4,S1e,1322.1238539900912
Kotobeppu,M1e,199301,10,M9w,1129.6102265297109
Oginohana,M2e,199107,5,M10w,1131.1365548086744
Ryukozan,M5e,199001,15,M10w,1072.5344516977564
Tamakairiki,M8e,199311,15,M13w,1035.7734466417132
Fukunosato,J13e,198909,9,J13e,914.7574656350912
Kotohakusan,J4e,199101,3,J8e,943.7795429778427
Takanohana,Y,199701,14,Y1w,1621.622176568393
Goken,J5e,199007,8,J12e,961.8061193948614
Ryujuyama,J8e,198911,5,J13w,976.4136025837337
Kumao,J5e,199105,13,J11w,953.603423003991
Akebono,Y,200011,15,Y1w,1582.3705493114264
Wakanohana,Y,199807,5,Y1e,1441.0932603608073
Daishoyama,M2w,199201,1,M2w,1166.8718449137027
Yutakafuji,J5w,199301,7,J11w,936.3142336891731
Kotonowaka,S,199901,10,S1w,1301.0137320128806
Tomoefuji,K,199209,6,M13e,1183.2202897283853
Yoshinobori,J4e,199011,10,J11e,963.0784430581011
Ryugahama,J7w,199101,9,J8w,962.4528999538328
Tokitsunada,M4e,199307,12,M4e,1098.9069336621696
Oishida,J13w,199009,1,J13w,922.3860921736033
Terunoumi,M15e,199105,8,J6e,1005.2069938950228
Naminohana,K,199503,1,K1e,1126.382234486435
Yamanishiki,J10w,199011,15,J13e,922.6860619046475
Tatsuhikari,M6w,199205,7,M9w,1049.8897927115856
Daigaku,J2w,199201,6,J4w,981.4437297910832
Daishoho,K,199301,1,K1e,1209.1180987964242
Tochitenko,J4e,199309,5,J4e,972.8979000867284
Kenko,K,199509,9,K1w,1240.5942361182715
Mainoumi,K,199407,15,M4e,1143.6855977300793
Takanonami,O,199801,4,O1e,1439.9959459081767
Seifuriki,J12w,199103,4,J13w,937.726681879677
Wakashoyo,S,199303,11,K1w,1261.4678272161664
Hitachiryu,M14e,199307,5,M16w,1011.6529561939194
Wakanoyama,K,200101,12,M3e,1183.2022408701011
Musashimaru,Y,200107,10,Y1w,1535.7289937448825
Kengaku,J11w,199109,6,J11w,901.2582902782682
Oginishiki,K,199705,14,M5w,1207.0812584075695
Taishin,J9w,199111,3,J9w,904.7270032764709
Akinomine,J11e,199107,13,NULL,893.6921509719116
Aogiyama,M1w,199803,15,M7w,1164.2196123449705
Kaio,O,200501,6,O1e,1492.493957299358
Ganyu,M1w,199707,7,M8w,1116.9783244789073
Minatofuji,M2e,199511,5,M5w,1135.9637205021677
Kanechika,J2w,199505,5,J2w,998.0384874663367
Genkai,J12e,199205,4,J13e,896.1739828647814
Higonoumi,M1w,199509,1,M3e,1149.3982018519712
Tochinofuji,M11e,199305,7,M11e,1021.2601857260005
Wakatosho,J9e,199207,10,J13e,940.9132703502131
Hoshitango,J3w,200001,3,J3w,975.637306983837
Hidenoumi,J9w,199205,14,NULL,913.2842124823544
Hoshiandesu,J2w,199311,12,J6w,998.7471089395023
Yamanakayama,J13e,199211,3,J13e,896.5651807378864
Tomonohana,K,199401,5,K1e,1167.9044241986626
Asanonami,J3e,199301,12,J10w,984.1831310780858
Asanowaka,M1w,200003,8,M8e,1110.2306936516682
Hamanoshima,K,199409,10,K1w,1140.563404519338
Asanosho,M2w,199909,14,M2w,1143.511702178838
Musoyama,O,200003,11,S1e,1421.797231590964
Daishi,M3e,199607,7,M3e,1105.0866212848607
Shikishima,M1w,199807,8,M3w,1143.97649123577
Rikio,M4w,199701,6,M13w,1099.3381117298766
Chokairyu,J9e,199307,3,J12w,962.4068887488697
Umenosato,J13w,199307,8,J13w,917.7995424178192
Mutsuhokkai,J6e,199411,4,J6e,953.6178503062151
Kiyonofuji,J11e,199311,5,J13e,943.7924032053684
Ohidake,J7e,199311,5,J7e,961.4716206258886
Susanoumi,J2e,199907,12,J6w,1001.9589163206382
Asahiyutaka,K,199609,12,M1e,1255.3198282154776
Shigenoumi,J11w,199309,14,NULL,910.977981294311
Oyamato,J12e,199311,12,NULL,915.2103265928471
Ryudo,J8w,199507,12,J10w,950.436384180201
Daiden,J13w,199403,1,J13w,941.0396086513659
Kotoryu,M1w,200203,14,J1w,1168.0209330854398
Mutetsuyama,J11w,199603,7,J11w,930.3675167934473
Wakahayato,J3w,199603,13,J3w,999.7082172832727
Sentoryu,M12w,200007,13,M13e,1043.3412684576613
Tosanoumi,S,199911,9,K1w,1365.0180738781307
Tsurunofuji,J9w,199501,5,J10e,970.6112356025386
Kyokushuzan,K,200403,1,M1w,1208.1033599421924
Gokenzan,J6e,199509,1,J11e,958.3469937101694
Tamakasuga,S,199707,6,S1w,1257.0196391168026
Yamato,M12w,199703,10,M12w,1090.9534171883408
Daihisho,M10e,199701,6,M10e,1095.6947277720885
Gojoro,M3e,199805,15,M7e,1113.2104247328714
Chiyotaikai,O,200209,12,O1e,1460.638007498872
Daiki,J10w,199511,2,J10w,942.9971293672919
Wakanojo,M6w,199805,7,M9w,1065.4509434748893
Sunahama,J5e,199603,1,J5e,990.2054188641072
Saigo,J5w,199603,15,J13w,975.0602421681901
Kotokanyu,J7e,199603,1,J10e,925.1002173344724
Otsukasa,M4w,200203,8,M5w,1123.758844759727
Kyokutenho,S,200307,3,S1w,1315.4543966119036
Chiyonowaka,J9e,199609,14,J13e,933.7952281904238
Tochiazuma,O,200605,1,O1e,1492.9780953386964
Kotoarashi,J9e,199605,14,J13w,916.6416584325948
Dewaarashi,M14w,199809,3,J2e,1010.800246003539
Dejima,O,199911,11,O1w,1423.4741010564871
Tochinonada,S,200409,4,M3w,1285.2348637405566
Chiyotenzan,K,199905,15,M3e,1197.5467513988995
Ohinode,M9w,199911,6,M13e,1056.435468223473
Akinoshu,M9w,199801,1,M9w,1076.182038335295
Oikari,M11e,200001,12,M13w,1069.352588034115
Kaiho,K,200111,5,K1w,1220.6915297463254
Tokitsuumi,M3e,200405,4,M4e,1210.1781310306706
Toki,K,200311,1,M2e,1233.4940802361125
Wakanosato,S,200411,11,S1e,1396.2124870338534
Arashi,J10e,199711,12,J12w,943.5335418721314
Hokutohikari,J10w,199803,8,J10w,937.3650746025753
Jumonji,M6e,200505,4,M7w,1131.3152497351591
Kinkaiyama,M6e,200403,5,M7w,1104.2230833383364
Tochisakae,M1w,200207,15,M10w,1129.280021894246
Masutsuyoshi,J6w,199805,1,J8w,960.430621616184
Yotsukasa,M11e,200311,15,M15w,1050.3718541741434
Dewataira,J4w,199807,3,J10e,964.310854416837
Kitazakura,M9w,200109,6,M13e,1067.9659626652597
Toyozakura,M5e,200409,1,M5e,1123.2926857630234
Miyabiyama,O,200607,15,S1e,1429.7634538402112
Kobo,M9w,200301,2,M14e,1017.927169095387
Tochinohana,K,200011,1,K1e,1211.2842156598404
Hayateumi,S,200107,1,M1e,1246.3824988033718
Futatsukuba,J13w,199809,12,NULL,913.2012947813982
Nakao,M12e,200105,4,M12e,1031.2857461151807
Takanowaka,S,200301,1,S1e,1296.7814286671926
Towanoyama,M13w,200205,3,J9w,1000.9694361654995
Kasuganishiki,M5w,200309,3,M5w,1069.9263989017973
Tamanokuni,J7e,200011,5,J11e,925.4363083741442
Kotoiwakuni,J12e,200307,6,J13e,902.4361883708876
Tamarikido,M8e,200305,8,M8e,1081.4940183480082
Tamanoshima,S,200511,5,M1e,1273.2931846281347
Kotomitsuki,O,200707,14,S1e,1469.046419224364
Takamisakari,K,200309,7,M1e,1287.2568147850961
Wakakosho,M14e,200011,1,M14e,1016.730959601972
Aminishiki,S,200709,8,S1e,1320.7207657767185
Buyuzan,M1e,200201,15,M8e,1126.3507077464596
Wakatoryu,J3w,200105,7,J3w,1000.456216082115
Senshuyama,J1e,200209,14,J2e,1002.0606485863774
Tomikaze,J8w,200009,11,J13w,952.8894319638235
Hamanishiki,M11e,200201,11,M13w,1075.721977193576
Asashoryu,Y,200703,9,Y1e,1677.0734948587246
Kuniazuma,J4w,200101,5,J6w,998.3135122480576
Juzan,J2e,200107,13,J2e,949.6421036676109
Harunoyama,M10e,200405,1,M10e,1042.1814680954017
Shunketsu,M12w,200509,13,M12w,1040.2193192234108
Furuichi,J12e,200011,15,NULL,901.6793038753416
Takanotsuru,M8w,200301,12,M12w,1087.0644682088036
Shimotori,K,200407,13,M4e,1243.9521143235152
Sumanofuji,J9w,200105,2,J10w,948.4370385110567
Wakatoba,M11e,200311,1,M11e,1069.1751824202138
Wakaazuma,J13w,200105,1,J13w,931.690618114348
Wakatenro,J2w,201011,7,J3w,932.4742947447809
Hokutoriki,S,200405,13,M1w,1294.5114646846705
Ushiomaru,M10w,200211,5,M10w,1082.6221853537086
Iwakiyama,K,200501,2,M1e,1294.3800250298634
Hokutoiwa,J10e,200205,9,J10e,936.5562544029111
Daishodai,J1w,200511,15,J3e,975.3402120964832
Kotonomine,J13w,200205,8,J13w,947.7855387787931
Asasekiryu,S,200805,4,K1w,1302.99341456442
Kasugao,M3w,200709,14,M10w,1121.9165618533943
Takekaze,S,201407,12,M4w,1241.6665574235712
Ryuho,M16e,200609,2,M16e,979.377862292923
Dewanofuji,J9w,200309,8,J13w,926.4005968840319
Kakizoe,K,200503,11,M2w,1257.7433203956286
Hidenokuni,J13w,200303,1,J13w,899.808629562452
Kokkai,K,200503,6,M4e,1288.5450923624462
Futeno,K,200509,2,K1w,1211.5162593522232
Kaido,J4w,200403,11,J4w,951.104302582128
Asofuji,M13e,200609,15,J1e,993.1739165259562
Tochifudo,J12w,200309,2,J13e,929.3986274067871
Bushuyama,M3w,200911,15,M3w,1113.645226471405
Roho,K,200611,4,K1w,1332.7691911732195
Daimanazuru,M16w,200605,6,J1w,955.3679863867812
Hakuho,Y,201105,12,Y1e,1795.5786007878708
Tokitenku,K,200801,11,M1w,1309.2789350159474
Harumafuji,Y,201403,11,Y1w,1560.557174004373
Ichinotani,J12e,200403,1,J14w,911.6979864450363
Kotooshu,O,200907,15,O1w,1453.8525677472778
Kisenosato,Y,201703,12,Y1w,1555.6148301414737
Toyonoshima,S,201111,13,K1e,1372.2387173481802
Katayama,M13w,200505,7,M16w,1028.312314272948
Kotoshogiku,O,201111,9,O1w,1492.4056007221222
Wakakirin,M9w,200711,15,M15w,1060.0230577087802
Hakurozan,M2e,200605,3,M8w,1164.9745280616405
Tamaasuka,M9w,200507,11,M14e,1033.7595337918615
Toyonokuni,J13e,200409,15,NULL,907.1390845669059
Kotokasuga,M7e,201101,14,M13w,1017.4290030525781
Maikaze,J10w,200501,9,J10w,917.6805838642008
Chiyohakuho,M6w,200905,2,M6w,1113.1410058317563
Oiwato,M16e,201303,9,M16e,944.9993457034485
Dewanosato,J14e,200505,1,J14e,895.0652886381944
Kyokunankai,M16e,200603,12,J6w,999.7890120380952
Yoshikaze,S,201711,11,S1w,1268.2803371942887
Masatsukasa,M8w,200807,15,M16e,1045.7975274710625
Raiko,J11w,200509,1,J11w,901.4665741123557
Shirononami,J4w,201001,1,J9e,962.6958117594774
Dairaido,J2e,200511,13,J7w,985.1827192248272
Baruto,O,201005,7,O1w,1538.2078554300829
Kakuryu,Y,201405,3,Y1e,1541.8069375456419
Mokonami,M6e,201005,7,M11e,1097.981206895778
Homasho,K,201109,15,M1e,1286.9091042386392
Satoyama,M12w,200703,10,J4e,1040.3967567674313
Hochiyama,M14w,200607,9,J6e,1046.0742652645633
Dewaotori,J10w,200605,5,J12e,934.3824803327943
Oga,J6e,200607,6,J7w,989.5233355691466
Ryuo,M8w,200707,3,M8w,1073.6215454319297
Tochiozan,S,201407,1,S1w,1409.2302287437815
Goeido,O,201611,5,O1e,1468.2815849031028
Hakuba,K,201009,12,M5w,1167.397231964843
Wakanoho,M1w,200805,15,M2w,1221.1895880748425
Koryu,M11w,201101,14,M12e,1028.5679146477673
Toyohibiki,M2e,200905,15,M11w,1155.089483771464
Takamifuji,J13e,200407,15,NULL,892.4724588173384
Sakaizawa,M15w,200801,11,J3e,1050.352327391412
Kitataiki,M2e,201101,7,M8e,1155.0581127480893
Hoshihikari,J1w,200801,10,J5w,995.8107648374411
Kiyoseumi,M13w,200801,14,M16e,1045.3267112704543
Sagatsukasa,M9w,201109,10,M9w,1017.9825223028479
Yoshiazuma,M12e,201111,12,J1w,962.4334217627594
Kimurayama,M7w,201011,4,M7w,1078.152732813581
Tochinoshin,O,201807,5,O1w,1387.8411332003063
Kirinowaka,J4w,200607,15,NULL,930.6535664017791
Tamawashi,S,201903,1,S1w,1336.471611075852
Wakakoyu,K,201205,15,M6e,1175.3709993006185
Hokutokuni,J6e,201207,3,J6e,945.0245464074085
Tosayutaka,M1e,201105,13,M9e,1141.576619933442
Daiyubu,J10e,200805,3,J10e,916.9940766927012
Aran,S,201009,15,S1e,1281.392663750615
Yamamotoyama,M9w,200907,7,M11e,1076.9283939099016
Yotsuguruma,J8w,200811,2,J8w,924.3360870622463
Shotenro,M2e,200909,6,M2e,1137.3013545326323
Daishoumi,J10e,200903,6,J11w,941.2976929507803
Kotokuni,J4w,200905,1,J4w,950.5110905332733
Okinoumi,S,201609,6,M1e,1313.536464122245
Tokusegawa,M1w,201101,15,M4w,1182.0541168159777
Kotoyutaka,J5w,200903,5,NULL,903.2860054396517
Sotairyu,M15w,201301,10,J4e,960.9208211757599
Hoshikaze,J3e,201011,1,J3e,942.5961350501763
Tokushinho,J6w,201309,5,J6w,951.2077042150612
Gagamaru,K,201205,5,M2w,1191.9617602621436
Sokokurai,M2e,201703,9,M2e,1146.6945715360066
Myogiryu,S,201309,2,S1e,1349.3728204905133
Sadanofuji,M2w,201603,15,J4e,1099.1000259136335
Masuraumi,J5w,201003,10,J14e,929.4865733227628
Daido,M8e,201211,3,M8w,1033.9093517794279
Shohozan,K,201309,8,M1e,1296.5332425270456
Kaisei,S,201607,4,S1e,1247.4754854362977
Sadanoumi,M1w,201507,11,M1w,1166.339026994284
Shironoryu,J1w,201009,13,J11w,970.1494092148913
Nakanokuni,J12e,201007,15,NULL,934.4645270336904
Takarafuji,S,201607,10,M2w,1262.2922547202136
Tochinowaka,M1w,201203,11,M1w,1165.560338480888
Takayasu,O,201807,2,O1w,1417.3212113364991
Masunoyama,M4w,201311,5,M11e,1063.376222880196
Akiseyama,M16e,202003,15,J14w,968.0314458177211
Tsurugidake,M16w,201101,4,J14e,926.9881085293256
Nionoumi,M16w,201305,15,J5w,943.9059749066976
Fujiazuma,M4w,201311,7,M12w,1067.9514283712945
Aoiyama,S,201405,12,M1e,1265.818885512211
Takanoyama,M12w,201209,13,M16e,988.6582382281955
Kaonishiki,J6w,201107,1,J6w,937.418442616665
Tenkaiho,M8w,201309,12,M12e,1003.3980625760761
Chiyonokuni,M1e,201711,3,M4e,1170.196395382753
Hitenryu,J13e,201107,2,J13e,926.8412413926527
Arawashi,M2w,201801,15,M4w,1169.7371410903625
Kimikaze,M13w,201203,15,J7w,994.0015128183712
Kyokushuho,M4e,201505,9,M11w,1118.6163282516268
Chiyozakura,J11e,201109,9,J11e,910.9823598240009
Chiyoarashi,J10e,201109,5,J11w,939.1426522542273
Kotoyuki,S,201605,9,S1e,1223.5055093814053
Hishofuji,J13e,201109,1,J13e,924.3473745377676
Tokushoryu,M2w,201507,2,M5w,1146.0381197146125
Asahisho,M11e,201203,12,J4e,988.8971220400763
Ikioi,S,201405,13,M5w,1251.6000031454423
Amuru,M5e,201507,11,M10w,1087.5869464046657
Kitaharima,M15e,201607,7,M15e,1000.0770376921126
Chiyotairyu,K,201307,8,M3e,1260.0864361214024
Homarefuji,M6w,201503,6,M7e,1053.6034979460749
Chiyootori,K,201405,10,K1w,1163.637222674463
Sensho,J14e,200901,11,NULL,893.1239234023597
Masakaze,J12e,201109,14,NULL,892.6343572139521
Jokoryu,K,201501,3,M4w,1161.6879927289992
Oniarashi,J7w,201205,4,NULL,903.8172916502915
Takanoiwa,M2w,201809,11,M13w,1165.9189857881458
Yamaguchi,M16w,201709,4,J5w,986.1846978190098
Keitenkai,J11e,201209,1,J11e,920.6968828122043
Tanzo,J6w,201209,7,J11w,946.8337692184086
Ryuden,K,201907,3,K1w,1212.5188959243908
Azumaryu,M14e,201911,16,J1e,1041.4335366713738
Kagamio,M9w,201507,9,M14w,1054.068794677593
Tochihiryu,J7w,201305,11,J7w,942.4174959820042
Kizenryu,J11e,201305,1,J11e,913.4659884428769
Chiyonoo,M15e,201701,14,M15e,1004.9939578537617
Seiro,M14w,201607,5,J3e,1016.324434518595
Osunaarashi,M1w,201603,8,J1e,1263.6101908255905
Endo,K,201909,6,K1w,1314.5138542155532
Kotomisen,J12w,201305,14,NULL,909.6385181560355
Terunofuji,O,201603,3,O1w,1406.8141830466614
Chiyomaru,M5e,201803,12,M5e,1133.5475947358495
Higonojo,J9w,201311,6,J14e,934.8905037073595
Sakigake,J10e,201305,13,NULL,894.2573054465931
Ichinojo,S,201411,3,S1w,1321.8538517774828
Daieisho,K,201911,8,M1e,1255.7888298921587
Dewahayate,J9e,201605,3,J9e,936.269228872122
Kagayaki,M4w,201811,1,M6w,1114.3412019834689
Onosho,K,201805,5,J1w,1252.0880371684768
Abi,K,201911,15,K1e,1283.4795953244793
Amakaze,M13e,201609,3,M13e,1029.2880751586279
Ishiura,M8w,201509,2,J12e,1067.4317064987088
Daishomaru,M5e,201805,7,M9e,1105.859237311428
Nishikigi,M2e,201901,3,M2e,1193.2935472706124
Mitakeumi,S,201911,1,S1e,1375.3432278233377
Takaryu,J13w,201507,3,J13w,930.1531848277472
Shodai,S,202003,2,S1w,1292.850594115453
Asabenkei,J7w,201605,10,J11e,971.4008055714523
Tsurugisho,M7e,201911,4,M7e,1103.1453177863589
Chiyoshoma,M2w,201805,15,M6e,1133.451940972002
Takakeisho,O,201909,12,S1w,1397.9998300036568
Ura,M4e,201705,12,M10w,1158.9646287150688
Hokutofuji,K,201911,4,K1e,1320.4480074723851
Shimanoumi,M6w,201907,10,M6w,1151.2110302888725
Daishoho,M9w,201907,6,M9w,1044.1322283212012
Yutakayama,M2e,201807,15,M9w,1157.284769334986
Meisei,M2w,201911,5,M2w,1188.0022869338159
Rikishin,J10e,201703,14,J13w,948.0887311087471
Terutsuyoshi,M9e,201909,1,M9e,1094.8438607150272
Daiamami,M11e,201803,8,M16e,1098.6057169562355
Asanoyama,S,201911,14,K1w,1315.0360948553769
Takagenji,M10w,201907,3,M10w,1077.935048868684
Tobizaru,J4e,202003,15,J4e,1004.9885164354163
Yago,M10w,201901,8,M13e,1075.1473894184423
Daiseido,J12w,201709,6,J14e,951.9939816668873
Takanosho,M9e,202003,15,M9e,1155.3384319480313
Mitoryu,J4w,201811,12,J12e,977.5450185259433
Akua,J6w,202003,2,J6w,916.2790383475492
Takanofuji,J5w,201907,15,J12e,959.2308515580929
Enho,M4e,202001,13,M5w,1127.4327857650162
Hakuyozan,J3e,202003,12,J12e,980.3211444814103
Wakatakakage,M16e,202003,10,J2w,1059.0852578897582
Chiyonoumi,J8w,201903,6,J8w,971.9609154600092
Churanoumi,J7w,202003,5,J7w,924.5188846778177
Gokushindo,J13w,201807,8,NULL,894.2049376545109
Tomokaze,M3w,201909,8,M3w,1204.9165480844235
Wakamotoharu,J10w,201901,9,NULL,913.2467937502337
Kiribayama,M8w,202003,15,M8w,1104.4747082946662
Irodori,J11w,202001,1,J11w,903.0955477048718
Ryuko,J12w,201907,6,J12w,914.1071206674744
Ichiyamamoto,J6w,201909,15,J9e,971.4218894778643
Kizakiumi,J3w,201911,10,J10w,975.2258091284647
Kotonowaka,M18e,202003,9,M18e,1047.7442078407462
Asagyokusei,J12e,201907,10,NULL,918.8850817808864
Kaisho,J11e,201909,12,J14w,952.1897719998061
Kotoshoho,J6e,202003,13,J6e,1050.9067709620922
Hoshoryu,J9w,202003,13,J9w,955.4755934116914
Midorifuji,J11w,202003,2,J11w,922.5892044600455
